0	0.00265
1	0.00226
2	0.00200
3	0.00175
4	0.00160
5	0.00179
6	0.00175
7	0.00169
8	0.00162
9	0.00158
10	0.00154
11	0.00153
12	0.00153
13	0.00152
14	0.00151
15	0.00151
16	0.00151
17	0.00150
18	0.00151
19	0.00152
20	0.00152
21	0.00153
22	0.00153
23	0.00154
24	0.00154
25	0.00155
26	0.00144
27	0.00144
28	0.00145
29	0.00145
30	0.00144
31	0.00144
32	0.00144
33	0.00144
34	0.00144
35	0.00144
36	0.00144
37	0.00144
38	0.00144
39	0.00145
40	0.00144
41	0.00144
42	0.00564
43	0.00631
44	0.07437
45	0.21015
46	0.26155
47	0.30253
48	0.33523
49	0.36880
50	0.39402
51	0.42121
52	0.44900
53	0.47487
54	0.49821
55	0.52279
56	0.54905
57	0.57237
58	0.59653
59	0.62071
60	0.64252
61	0.66108
62	0.67824
63	0.69631
64	0.71372
65	0.72892
66	0.74152
67	0.75498
68	0.76632
69	0.77476
70	0.78335
71	0.79363
72	0.80120
73	0.80774
74	0.81525
75	0.82285
76	0.83019
77	0.83809
78	0.84541
79	0.85386
80	0.86245
81	0.86647
82	0.87118
83	0.87506
84	0.87933
85	0.88047
86	0.88483
87	0.88817
88	0.89060
89	0.89165
90	0.89499
91	0.89683
92	0.89902
93	0.90138
94	0.90430
95	0.90727
96	0.91385
97	0.91701
98	0.92060
99	0.92510
100	0.93164
101	0.93222
102	0.93483
103	0.94056
104	0.94062
105	0.93896
106	0.93851
107	0.93832
108	0.93803
109	0.94280
110	0.94438
111	0.94746
112	0.95328
113	0.95494
114	0.95302
115	0.95385
116	0.95690
117	0.95888
118	0.96022
119	0.96433
120	0.96680
121	0.96779
122	0.96633
123	0.96764
124	0.96779
125	0.96868
126	0.96697
127	0.96668
128	0.96736
129	0.96791
130	0.96883
131	0.97348
132	0.97766
133	0.97783
134	0.97737
135	0.97885
136	0.98004
137	0.98002
138	0.97991
139	0.98221
140	0.98354
141	0.98425
142	0.98389
143	0.98653
144	0.98886
145	0.99023
146	0.98990
147	0.99069
148	0.98980
149	0.98988
150	0.99206
151	0.99309
152	0.99539
153	0.99753
154	0.99727
155	0.99443
156	0.99470
157	0.99425
158	0.99573
159	0.99686
160	0.99764
161	1.00000
162	1.00000
163	1.00000
164	1.00000
165	1.00000
166	1.00000
167	1.00000
168	1.00000
169	1.00000
170	1.00000
171	1.00000
172	1.00000
173	1.00000
174	1.00000
175	1.00000
176	1.00000
177	1.00000
178	1.00000
179	1.00000
180	1.00000
181	1.00000
182	1.00000
183	1.00000
184	1.00000
185	1.00000
186	1.00000
187	1.00000
188	1.00000
189	1.00000
190	1.00000
191	1.00000
192	1.00000
193	1.00000
194	1.00000
195	1.00000
196	1.00000
197	1.00000
198	1.00000
199	1.00000
200	1.00000
201	1.00000
202	1.00000
203	1.00000
204	1.00000
205	1.00000
206	1.00000
207	1.00000
208	1.00000
209	1.00000
210	1.00000
211	1.00000
212	1.00000
213	1.00000
214	1.00000
215	1.00000
216	1.00000
217	1.00000
218	1.00000
219	1.00000
220	1.00000
221	1.00000
222	1.00000
223	1.00000
224	1.00000
225	1.00000
226	1.00000
227	1.00000
228	1.00000
229	1.00000
230	1.00000
231	1.00000
232	1.00000
233	1.00000
234	1.00000
235	1.00000
236	1.00000
237	1.00000
238	1.00000
239	1.00000
240	1.00000
241	1.00000
242	1.00000
243	1.00000
244	1.00000
245	1.00000
246	1.00000
247	1.00000
248	1.00000
249	1.00000
250	1.00000
251	1.00000
252	1.00000
253	1.00000
254	1.00000
255	1.00000
256	1.00000
257	1.00000
258	1.00000
259	1.00000
260	1.00000
261	1.00000
262	1.00000
263	1.00000
264	1.00000
265	1.00000
266	1.00000
267	1.00000
268	1.00000
269	1.00000
270	1.00000
271	1.00000
272	1.00000
273	1.00000
274	1.00000
275	1.00000
276	1.00000
277	1.00000
278	1.00000
279	1.00000
280	1.00000
281	1.00000
282	1.00000
283	1.00000
284	1.00000
285	1.00000
286	1.00000
287	1.00000
288	1.00000
289	1.00000
290	1.00000
291	1.00000
292	1.00000
293	1.00000
294	1.00000
295	1.00000
296	1.00000
297	1.00000
298	1.00000
299	1.00000
300	1.00000
301	1.00000
302	1.00000
303	1.00000
304	1.00000
305	1.00000
306	1.00000
307	1.00000
308	1.00000
309	1.00000
310	1.00000
311	1.00000
312	1.00000
313	1.00000
314	1.00000
315	1.00000
316	1.00000
317	1.00000
318	1.00000
319	1.00000
320	1.00000
321	1.00000
322	1.00000
323	1.00000
324	1.00000
325	1.00000
326	1.00000
327	1.00000
328	1.00000
329	1.00000
330	1.00000
